iter	RMSE
16487	1027.292884
16488	1027.289859
16489	1027.2832
16490	1027.283164
16491	1027.276022
16492	1027.275985
16493	1027.248313
16494	1027.248311
16495	1027.241468
16496	1027.239917
16497	1027.232482
16498	1027.218341
16499	1027.216041
16500	1027.21548
16501	1027.209338
16502	1027.20336
16503	1027.182694
16504	1027.177925
16505	1027.1545
16506	1027.154463
16507	1027.146003
16508	1027.111791
16509	1027.107823
16510	1027.099763
16511	1027.066833
16512	1027.063584
16513	1027.063547
16514	1027.059878
16515	1027.059842
16516	1027.054642
16517	1027.032766
16518	1027.032157
16519	1027.031552
16520	1027.031527
16521	1026.9903
16522	1026.985434
16523	1026.982968
16524	1026.98261
16525	1026.981905
16526	1026.976795
16527	1026.973505
16528	1026.97348
16529	1026.957558
16530	1026.922261
16531	1026.915942
16532	1026.87263
16533	1026.870278
16534	1026.869818
16535	1026.845917
16536	1026.823473
16537	1026.81687
16538	1026.809226
16539	1026.787727
16540	1026.787702
16541	1026.785408
16542	1026.763226
16543	1026.753492
16544	1026.713062
16545	1026.708514
16546	1026.708088
16547	1026.702217
16548	1026.68211
16549	1026.677448
16550	1026.677369
16551	1026.672397
16552	1026.671598
16553	1026.670688
16554	1026.642151
16555	1026.625872
16556	1026.625836
16557	1026.610131
16558	1026.60968
16559	1026.592853
16560	1026.592323
16561	1026.566269
16562	1026.56025
16563	1026.542805
16564	1026.533011
16565	1026.513718
16566	1026.50659
16567	1026.493275
16568	1026.492691
16569	1026.463172
16570	1026.43653
16571	1026.420933
16572	1026.42085
16573	1026.397858
16574	1026.395331
16575	1026.394659
16576	1026.390292
16577	1026.379603
16578	1026.375168
16579	1026.335271
16580	1026.317564
16581	1026.313367
16582	1026.305466
16583	1026.304493
16584	1026.30375
16585	1026.278996
16586	1026.272636
16587	1026.272528
16588	1026.262599
16589	1026.233839
16590	1026.222871
16591	1026.222754
16592	1026.222248
16593	1026.211048
16594	1026.203859
16595	1026.196232
16596	1026.184154
16597	1026.17642
16598	1026.175995
16599	1026.162444
16600	1026.160001
16601	1026.149172
16602	1026.148937
16603	1026.12729
16604	1026.112487
16605	1026.08403
16606	1026.084003
16607	1026.082777
16608	1026.082266
16609	1026.062537
16610	1026.061747
16611	1026.037402
16612	1026.021588
16613	1026.009636
16614	1026.001796
16615	1026.000333
16616	1025.995818
16617	1025.99003
16618	1025.970383
16619	1025.947103
16620	1025.946386
16621	1025.930028
16622	1025.92485
16623	1025.901333
16624	1025.900836
16625	1025.894198
16626	1025.875165
16627	1025.838141
16628	1025.837368
16629	1025.818426
16630	1025.818325
16631	1025.810561
16632	1025.797429
16633	1025.796206
16634	1025.778741
16635	1025.778251
16636	1025.771866
16637	1025.76209
16638	1025.728864
16639	1025.719551
16640	1025.707231
16641	1025.703999
16642	1025.697664
16643	1025.697629
16644	1025.690906
16645	1025.690793
16646	1025.682733
16647	1025.663964
16648	1025.657616
16649	1025.624795
16650	1025.621899
16651	1025.612506
16652	1025.580313
16653	1025.577698
16654	1025.577219
16655	1025.570913
16656	1025.56723
16657	1025.538349
16658	1025.507989
16659	1025.492682
16660	1025.483349
16661	1025.476967
16662	1025.476875
16663	1025.476119
16664	1025.476028
16665	1025.471844
16666	1025.468901
16667	1025.457977
16668	1025.430438
16669	1025.427001
16670	1025.423759
16671	1025.423669
16672	1025.404085
16673	1025.400779
16674	1025.361031
16675	1025.340113
16676	1025.331127
16677	1025.331103
16678	1025.324639
16679	1025.305915
16680	1025.282756
16681	1025.282247
16682	1025.282127
16683	1025.281667
16684	1025.278657
16685	1025.272443
16686	1025.272318
16687	1025.270912
16688	1025.248218
16689	1025.246895
16690	1025.227552
16691	1025.208967
16692	1025.208882
16693	1025.203141
16694	1025.174901
16695	1025.15169
16696	1025.133941
16697	1025.133027
16698	1025.103089
16699	1025.102634
16700	1025.08934
16701	1025.08926
16702	1025.050957
16703	1025.021584
16704	1024.989826
16705	1024.98566
16706	1024.985541
16707	1024.980683
16708	1024.979268
16709	1024.978297
16710	1024.976552
16711	1024.965404
16712	1024.960314
16713	1024.957158
16714	1024.956707
16715	1024.947568
16716	1024.944005
16717	1024.94369
16718	1024.942619
16719	1024.933268
16720	1024.923281
16721	1024.904762
16722	1024.880651
16723	1024.880627
16724	1024.877886
16725	1024.877799
16726	1024.876608
16727	1024.876294
16728	1024.870051
16729	1024.867857
16730	1024.851241
16731	1024.847165
16732	1024.830626
16733	1024.829336
16734	1024.828536
16735	1024.819067
16736	1024.819031
16737	1024.818591
16738	1024.810634
16739	1024.792204
16740	1024.786265
16741	1024.778652
16742	1024.77048
16743	1024.762874
16744	1024.759585
16745	1024.752221
16746	1024.730719
16747	1024.721572
16748	1024.706851
16749	1024.696809
16750	1024.693575
16751	1024.693145
16752	1024.688166
16753	1024.668508
16754	1024.645907
16755	1024.645785
16756	1024.631561
16757	1024.629371
16758	1024.628693
16759	1024.625977
16760	1024.585891
16761	1024.571241
16762	1024.550941
16763	1024.550505
16764	1024.549327
16765	1024.539181
16766	1024.499993
16767	1024.471884
16768	1024.464929
16769	1024.464851
16770	1024.461588
16771	1024.461009
16772	1024.460583
16773	1024.448622
16774	1024.442797
16775	1024.441624
16776	1024.42916
16777	1024.421026
16778	1024.407339
16779	1024.388216
16780	1024.384468
16781	1024.375126
16782	1024.375004
16783	1024.366725
16784	1024.355119
16785	1024.338144
16786	1024.313962
16787	1024.313883
16788	1024.290435
16789	1024.289752
16790	1024.271488
16791	1024.271408
16792	1024.271329
16793	1024.27039
16794	1024.270311
16795	1024.268949
16796	1024.268827
16797	1024.25286
16798	1024.251702
16799	1024.232276
16800	1024.219866
16801	1024.212366
16802	1024.211891
16803	1024.190657
16804	1024.177521
16805	1024.169452
16806	1024.160894
16807	1024.157602
16808	1024.157514
16809	1024.156933
16810	1024.156634
16811	1024.154231
16812	1024.152165
16813	1024.148771
16814	1024.148349
16815	1024.126006
16816	1024.125814
16817	1024.099957
16818	1024.08299
16819	1024.08257
16820	1024.079287
16821	1024.075921
16822	1024.072705
16823	1024.072411
16824	1024.057868
16825	1024.057794
16826	1024.050386
16827	1024.049227
16828	1024.033065
16829	1024.020552
16830	1023.997271
16831	1023.995231
16832	1023.97376
16833	1023.961583
16834	1023.95349
16835	1023.935572
16836	1023.935499
16837	1023.923817
16838	1023.902822
16839	1023.902748
16840	1023.901594
16841	1023.879564
16842	1023.879489
16843	1023.879195
16844	1023.876223
16845	1023.856182
16846	1023.854666
16847	1023.847304
16848	1023.833734
16849	1023.793944
16850	1023.784319
16851	1023.780161
16852	1023.769432
16853	1023.769359
16854	1023.768329
16855	1023.755086
16856	1023.755063
16857	1023.754989
16858	1023.739143
16859	1023.739069
16860	1023.738851
16861	1023.737277
16862	1023.737153
16863	1023.717267
16864	1023.716583
16865	1023.691234
16866	1023.69066
16867	1023.690585
16868	1023.68944
16869	1023.688197
16870	1023.688123
16871	1023.676416
16872	1023.673832
16873	1023.672593
16874	1023.672519
16875	1023.672446
16876	1023.672374
16877	1023.669701
16878	1023.653659
16879	1023.644769
16880	1023.633157
16881	1023.612806
16882	1023.593698
16883	1023.58853
16884	1023.588025
16885	1023.586894
16886	1023.586821
16887	1023.578829
16888	1023.575216
16889	1023.565775
16890	1023.553513
16891	1023.55344
16892	1023.55337
16893	1023.528823
16894	1023.518443
16895	1023.518032
16896	1023.51796
16897	1023.517888
16898	1023.517769
16899	1023.500251
16900	1023.497469
16901	1023.493687
16902	1023.48686
16903	1023.486284
16904	1023.456475
16905	1023.455881
16906	1023.45218
16907	1023.447053
16908	1023.437378
16909	1023.43731
16910	1023.397739
16911	1023.394129
16912	1023.393848
16913	1023.393781
16914	1023.369091
16915	1023.368517
16916	1023.368429
16917	1023.367844
16918	1023.358353
16919	1023.346143
16920	1023.346122
16921	1023.340741
16922	1023.33243
16923	1023.315279
16924	1023.304391
16925	1023.304271
16926	1023.297214
16927	1023.297146
16928	1023.29708
16929	1023.285396
16930	1023.263982
16931	1023.245115
16932	1023.238635
16933	1023.238049
16934	1023.237981
16935	1023.237413
16936	1023.231997
16937	1023.231719
16938	1023.23139
16939	1023.224194
16940	1023.210126
16941	1023.202402
16942	1023.202124
16943	1023.201732
16944	1023.201152
16945	1023.200481
16946	1023.179327
16947	1023.178192
16948	1023.178128
16949	1023.17746
16950	1023.174107
16951	1023.173812
16952	1023.173236
16953	1023.142273
16954	1023.142206
16955	1023.142142
16956	1023.136441
16957	1023.118506
16958	1023.114757
16959	1023.108438
16960	1023.070265
16961	1023.059269
16962	1023.051394
16963	1023.051125
16964	1023.03086
16965	1023.025395
16966	1023.010923
16967	1022.998761
16968	1022.998199
16969	1022.998073
16970	1022.99801
16971	1022.978752
16972	1022.969707
16973	1022.968581
16974	1022.944509
16975	1022.925886
16976	1022.925824
16977	1022.904014
16978	1022.90395
16979	1022.900787
16980	1022.888221
16981	1022.888152
16982	1022.881541
16983	1022.86484
16984	1022.864267
16985	1022.864205
16986	1022.863192
16987	1022.841758
16988	1022.840849
16989	1022.80299
16990	1022.802437
16991	1022.802373
16992	1022.799751
16993	1022.785822
16994	1022.785711
16995	1022.762737
16996	1022.762673
16997	1022.759685
16998	1022.75962
16999	1022.759495
17000	1022.758377
17001	1022.757724
17002	1022.743366
17003	1022.729623
17004	1022.692121
17005	1022.691856
17006	1022.68666
17007	1022.686597
17008	1022.685939
17009	1022.683462
17010	1022.674052
17011	1022.66372
17012	1022.656809
17013	1022.656699
17014	1022.653763
17015	1022.653164
17016	1022.65251
17017	1022.652137
17018	1022.652076
17019	1022.610265
17020	1022.610205
17021	1022.60505
17022	1022.603943
17023	1022.603564
17024	1022.600326
17025	1022.600217
17026	1022.577666
17027	1022.577605
17028	1022.560629
17029	1022.547839
17030	1022.510669
17031	1022.486567
17032	1022.466574
17033	1022.460236
17034	1022.457572
17035	1022.446055
17036	1022.43629
17037	1022.436226
17038	1022.42634
17039	1022.426278
17040	1022.425716
17041	1022.425654
17042	1022.425107
17043	1022.4206
17044	1022.405377
17045	1022.405315
17046	1022.402362
17047	1022.390225
17048	1022.389686
17049	1022.389148
17050	1022.381591
17051	1022.353665
17052	1022.351941
17053	1022.321389
17054	1022.313663
17055	1022.313641
17056	1022.31358
17057	1022.313519
17058	1022.313457
17059	1022.309271
17060	1022.304071
17061	1022.298455
17062	1022.285378
17063	1022.271034
17064	1022.25413
17065	1022.241148
17066	1022.235848
17067	1022.235785
17068	1022.229768
17069	1022.229705
17070	1022.222229
17071	1022.221819
17072	1022.217164
17073	1022.207621
17074	1022.194265
17075	1022.193092
17076	1022.19303
17077	1022.192922
17078	1022.19286
17079	1022.1928
17080	1022.180167
17081	1022.1785
17082	1022.157387
17083	1022.145413
17084	1022.145352
17085	1022.135429
17086	1022.128748
17087	1022.128692
17088	1022.128497
17089	1022.125321
17090	1022.116285
17091	1022.101461
17092	1022.101401
17093	1022.095523
17094	1022.095464
17095	1022.095406
17096	1022.093252
17097	1022.093166
17098	1022.092913
17099	1022.080447
17100	1022.080271
17101	1022.07858
17102	1022.078522
17103	1022.078519
17104	1022.06859
17105	1022.041351
17106	1022.039102
17107	1022.035425
17108	1022.035228
17109	1022.032375
17110	1022.016329
17111	1022.016078
17112	1022.00524
17113	1022.005149
17114	1022.00333
17115	1021.995541
17116	1021.988684
17117	1021.988628
17118	1021.978283
17119	1021.975104
17120	1021.975049
17121	1021.960333
17122	1021.960226
17123	1021.959692
17124	1021.952953
17125	1021.943196
17126	1021.929201
17127	1021.90805
17128	1021.907997
17129	1021.907945
17130	1021.907893
17131	1021.902652
17132	1021.902012
17133	1021.901961
17134	1021.881546
17135	1021.881437
17136	1021.874806
17137	1021.874755
17138	1021.867134
17139	1021.866585
17140	1021.847399
17141	1021.847348
17142	1021.844316
17143	1021.83594
17144	1021.835889
17145	1021.829433
17146	1021.817663
17147	1021.817537
17148	1021.814841
17149	1021.811993
17150	1021.811752
17151	1021.81168
17152	1021.810588
17153	1021.806433
17154	1021.800367
17155	1021.797812
17156	1021.796724
17157	1021.760045
17158	1021.759995
17159	1021.759945
17160	1021.748089
17161	1021.74804
17162	1021.745441
17163	1021.745333
17164	1021.74235
17165	1021.733325
17166	1021.696886
17167	1021.693409
17168	1021.690318
17169	1021.672369
17170	1021.657152
17171	1021.657103
17172	1021.657055
17173	1021.656998
17174	1021.654442
17175	1021.65388
17176	1021.635538
17177	1021.621531
17178	1021.611767
17179	1021.60154
17180	1021.60149
17181	1021.600957
17182	1021.58968
17183	1021.552262
17184	1021.552172
17185	1021.532336
17186	1021.517525
17187	1021.517439
17188	1021.51739
17189	1021.51734
17190	1021.498577
17191	1021.491087
17192	1021.490561
17193	1021.490019
17194	1021.482347
17195	1021.462794
17196	1021.462746
17197	1021.462709
17198	1021.462661
17199	1021.462613
17200	1021.461563
17201	1021.461041
17202	1021.460993
17203	1021.460946
17204	1021.460426
17205	1021.460379
17206	1021.447846
17207	1021.447799
17208	1021.447174
17209	1021.447128
17210	1021.447082
17211	1021.446566
17212	1021.444658
17213	1021.437926
17214	1021.433451
17215	1021.433407
17216	1021.433176
17217	1021.394481
17218	1021.378274
17219	1021.377761
17220	1021.354012
17221	1021.353904
17222	1021.353235
17223	1021.353005
17224	1021.349063
17225	1021.348448
17226	1021.31874
17227	1021.317531
17228	1021.317485
17229	1021.316873
17230	1021.316089
17231	1021.315983
17232	1021.304226
17233	1021.303615
17234	1021.300687
17235	1021.262235
17236	1021.262189
17237	1021.252934
17238	1021.242109
17239	1021.241774
17240	1021.232987
17241	1021.220807
17242	1021.184688
17243	1021.162595
17244	1021.162549
17245	1021.160059
17246	1021.160013
17247	1021.14187
17248	1021.14126
17249	1021.140652
17250	1021.133055
17251	1021.125477
17252	1021.125432
17253	1021.124993
17254	1021.124766
17255	1021.12063
17256	1021.120506
17257	1021.114356
17258	1021.114311
17259	1021.114267
17260	1021.114224
17261	1021.114147
17262	1021.114104
17263	1021.11292
17264	1021.112315
17265	1021.108166
17266	1021.107563
17267	1021.106112
17268	1021.105513
17269	1021.093374
17270	1021.091009
17271	1021.090966
17272	1021.064272
17273	1021.064179
17274	1021.048118
17275	1021.048075
17276	1021.004748
17277	1020.989319
17278	1020.988825
17279	1020.982587
17280	1020.98248
17281	1020.956155
17282	1020.932459
17283	1020.89777
17284	1020.89104
17285	1020.884145
17286	1020.884103
17287	1020.88361
17288	1020.869946
17289	1020.8577
17290	1020.831019
17291	1020.830422
17292	1020.82388
17293	1020.809704
17294	1020.80935
17295	1020.809128
17296	1020.809126
17297	1020.80902
17298	1020.808977
17299	1020.808418
17300	1020.806896
17301	1020.806409
17302	1020.799619
17303	1020.799576
17304	1020.792411
17305	1020.79182
17306	1020.791093
17307	1020.791052
17308	1020.790963
17309	1020.790921
17310	1020.787786
17311	1020.787299
17312	1020.773864
17313	1020.773822
17314	1020.77378
17315	1020.755587
17316	1020.75452
17317	1020.73053
17318	1020.730488
17319	1020.729904
17320	1020.729862
17321	1020.729821
17322	1020.72978
17323	1020.7115
17324	1020.711459
17325	1020.708586
17326	1020.707971
17327	1020.687914
17328	1020.687808
17329	1020.683902
17330	1020.67869
17331	1020.678583
17332	1020.665462
17333	1020.664984
17334	1020.660605
17335	1020.660564
17336	1020.633863
17337	1020.607756
17338	1020.607628
17339	1020.607586
17340	1020.607479
17341	1020.607373
17342	1020.587069
17343	1020.587027
17344	1020.586985
17345	1020.586944
17346	1020.585928
17347	1020.572754
17348	1020.572277
17349	1020.571697
17350	1020.571118
17351	1020.557883
17352	1020.552136
17353	1020.552094
17354	1020.551879
17355	1020.551838
17356	1020.526189
17357	1020.50659
17358	1020.484786
17359	1020.483466
17360	1020.470373
17361	1020.470334
17362	1020.470295
17363	1020.46153
17364	1020.461424
17365	1020.434875
17366	1020.399289
17367	1020.384491
17368	1020.384019
17369	1020.348665
17370	1020.345799
17371	1020.333085
17372	1020.332511
17373	1020.33247
17374	1020.332224
17375	1020.332184
17376	1020.329082
17377	1020.329041
17378	1020.328935
17379	1020.32631
17380	1020.32627
17381	1020.326231
17382	1020.325181
17383	1020.325101
17384	1020.314941
17385	1020.304686
17386	1020.304647
17387	1020.300803
17388	1020.28816
17389	1020.284364
17390	1020.28233
17391	1020.282291
17392	1020.282055
17393	1020.282018
17394	1020.28198
17395	1020.281943
17396	1020.281905
17397	1020.281869
17398	1020.281406
17399	1020.281369
17400	1020.278314
17401	1020.258952
17402	1020.250726
17403	1020.25026
17404	1020.221845
17405	1020.209894
17406	1020.201536
17407	1020.19452
17408	1020.192209
17409	1020.192172
17410	1020.192135
17411	1020.161665
17412	1020.160483
17413	1020.159914
17414	1020.159878
17415	1020.159843
17416	1020.12515
17417	1020.111841
17418	1020.089628
17419	1020.089165
17420	1020.086128
17421	1020.060891
17422	1020.051954
17423	1020.048937
17424	1020.046506
17425	1020.028995
17426	1020.028533
17427	1020.028498
17428	1020.028463
17429	1020.028429
17430	1020.028395
17431	1020.027831
17432	1020.020996
17433	1019.996307
17434	1019.994582
17435	1019.993736
17436	1019.963635
17437	1019.963526
17438	1019.955528
17439	1019.955072
17440	1019.955037
17441	1019.927769
17442	1019.906857
17443	1019.876199
17444	1019.841467
17445	1019.83961
17446	1019.832378
17447	1019.831889
17448	1019.831852
17449	1019.831816
17450	1019.827186
17451	1019.827066
17452	1019.813929
17453	1019.805846
17454	1019.80581
17455	1019.805254
17456	1019.804699
17457	1019.790229
17458	1019.790193
17459	1019.787298
17460	1019.781081
17461	1019.780631
17462	1019.768221
17463	1019.768186
17464	1019.768151
17465	1019.755486
17466	1019.755038
17467	1019.748644
17468	1019.748199
17469	1019.742268
17470	1019.74099
17471	1019.739237
17472	1019.738689
17473	1019.738655
17474	1019.72855
17475	1019.728084
17476	1019.727539
17477	1019.727504
17478	1019.721308
17479	1019.703553
17480	1019.703305
17481	1019.70283
17482	1019.702795
17483	1019.699972
17484	1019.68992
17485	1019.684432
17486	1019.684398
17487	1019.684289
17488	1019.683846
17489	1019.654419
17490	1019.62917
17491	1019.62863
17492	1019.628595
17493	1019.604771
17494	1019.604736
17495	1019.6043
17496	1019.599325
17497	1019.599291
17498	1019.586759
17499	1019.577302
17500	1019.542843
17501	1019.542404
17502	1019.541119
17503	1019.541085
17504	1019.54105
17505	1019.541016
17506	1019.516109
17507	1019.500799
17508	1019.497084
17509	1019.496615
17510	1019.496581
17511	1019.496548
17512	1019.494276
17513	1019.494168
17514	1019.494135
17515	1019.494028
17516	1019.4562
17517	1019.452469
17518	1019.452036
17519	1019.445431
17520	1019.423204
17521	1019.4133
17522	1019.379085
17523	1019.366207
17524	1019.353594
17525	1019.353562
17526	1019.35353
17527	1019.353098
17528	1019.353067
17529	1019.352959
17530	1019.346557
17531	1019.346126
17532	1019.345595
17533	1019.345564
17534	1019.345533
17535	1019.345106
17536	1019.342533
17537	1019.342502
17538	1019.302076
17539	1019.288502
17540	1019.288471
17541	1019.286235
17542	1019.285739
17543	1019.285211
17544	1019.261945
17545	1019.245874
17546	1019.245451
17547	1019.227889
17548	1019.22579
17549	1019.225757
17550	1019.223364
17551	1019.189412
17552	1019.188989
17553	1019.188568
17554	1019.151105
17555	1019.151072
17556	1019.151039
17557	1019.149776
17558	1019.137753
17559	1019.13772
17560	1019.121109
17561	1019.121076
17562	1019.116469
17563	1019.116049
17564	1019.116017
17565	1019.115599
17566	1019.106758
17567	1019.106727
17568	1019.106255
17569	1019.105838
17570	1019.102676
17571	1019.102644
17572	1019.087206
17573	1019.081284
17574	1019.071343
17575	1019.066108
17576	1019.061516
17577	1019.060486
17578	1019.059968
17579	1019.059937
17580	1019.059523
17581	1019.059087
17582	1019.055433
17583	1019.054023
17584	1019.020326
17585	1019.020295
17586	1019.007576
17587	1018.990048
17588	1018.990017
17589	1018.987397
17590	1018.969644
17591	1018.955217
17592	1018.955185
17593	1018.954775
17594	1018.954264
17595	1018.953888
17596	1018.953781
17597	1018.951612
17598	1018.951103
17599	1018.950662
17600	1018.950258
17601	1018.950226
17602	1018.949651
17603	1018.949146
17604	1018.946186
17605	1018.925194
17606	1018.902064
17607	1018.902032
17608	1018.888282
17609	1018.869346
17610	1018.865975
17611	1018.859711
17612	1018.85968
17613	1018.859279
17614	1018.844902
17615	1018.84487
17616	1018.824554
17617	1018.824053
17618	1018.823946
17619	1018.823913
17620	1018.823413
17621	1018.823307
17622	1018.822909
17623	1018.800529
17624	1018.790402
17625	1018.79037
17626	1018.784324
17627	1018.784218
17628	1018.784186
17629	1018.781963
17630	1018.781466
17631	1018.781361
17632	1018.781329
17633	1018.780172
17634	1018.751088
17635	1018.735347
17636	1018.735314
17637	1018.717641
17638	1018.717147
17639	1018.703688
17640	1018.670303
17641	1018.66736
17642	1018.651437
17643	1018.628799
17644	1018.628766
17645	1018.627236
17646	1018.602958
17647	1018.576427
17648	1018.570341
17649	1018.570307
17650	1018.570273
17651	1018.57024
17652	1018.569848
17653	1018.568706
17654	1018.568673
17655	1018.565752
17656	1018.565357
17657	1018.556572
17658	1018.556178
17659	1018.555155
17660	1018.555122
17661	1018.537099
17662	1018.508575
17663	1018.508541
17664	1018.508508
17665	1018.508021
17666	1018.507987
17667	1018.507602
17668	1018.497814
17669	1018.49627
17670	1018.489221
17671	1018.489189
17672	1018.489158
17673	1018.466529
17674	1018.447163
17675	1018.447131
17676	1018.4471
17677	1018.43904
17678	1018.439009
17679	1018.43244
17680	1018.43241
17681	1018.412875
17682	1018.400194
17683	1018.399601
17684	1018.38778
17685	1018.383215
17686	1018.382831
17687	1018.371837
17688	1018.370737
17689	1018.370706
17690	1018.370224
17691	1018.369843
17692	1018.369363
17693	1018.361963
17694	1018.361932
17695	1018.356072
17696	1018.356041
17697	1018.356011
17698	1018.345657
17699	1018.330059
17700	1018.300769
17701	1018.30039
17702	1018.298875
17703	1018.296708
17704	1018.296231
17705	1018.295825
17706	1018.295794
17707	1018.295764
17708	1018.295389
17709	1018.295358
17710	1018.294381
17711	1018.29435
17712	1018.293877
17713	1018.293847
17714	1018.293449
17715	1018.292264
17716	1018.279402
17717	1018.279031
17718	1018.267706
17719	1018.265027
17720	1018.264557
17721	1018.264528
17722	1018.264159
17723	1018.263797
17724	1018.254511
17725	1018.254046
17726	1018.245744
17727	1018.245714
17728	1018.237806
17729	1018.237389
17730	1018.237359
17731	1018.237174
17732	1018.236711
17733	1018.223416
17734	1018.223388
17735	1018.223359
17736	1018.222997
17737	1018.220408
17738	1018.220379
17739	1018.195083
17740	1018.172737
17741	1018.164699
17742	1018.164669
17743	1018.162116
17744	1018.162087
17745	1018.139938
17746	1018.137267
17747	1018.128972
17748	1018.124983
17749	1018.124954
17750	1018.124593
17751	1018.124564
17752	1018.11654
17753	1018.116434
17754	1018.116075
17755	1018.116045
17756	1018.115654
17757	1018.107665
17758	1018.100591
17759	1018.100233
17760	1018.079208
17761	1018.045333
17762	1018.042682
17763	1018.023891
17764	1018.023436
17765	1017.995524
17766	1017.995494
17767	1017.99504
17768	1017.994588
17769	1017.994137
17770	1017.994031
17771	1017.96097
17772	1017.960732
17773	1017.960702
17774	1017.951395
17775	1017.951365
17776	1017.951277
17777	1017.945629
17778	1017.944687
17779	1017.941148
17780	1017.940698
17781	1017.936643
17782	1017.927221
17783	1017.917609
17784	1017.913273
17785	1017.912823
17786	1017.91244
17787	1017.881986
17788	1017.881637
17789	1017.881607
17790	1017.862737
17791	1017.827832
17792	1017.817091
17793	1017.791339
17794	1017.782624
17795	1017.782518
17796	1017.78117
17797	1017.78114
17798	1017.780793
17799	1017.780763
17800	1017.780733
17801	1017.780288
17802	1017.779943
17803	1017.772486
17804	1017.772457
17805	1017.771177
17806	1017.771148
17807	1017.770804
17808	1017.743568
17809	1017.727094
17810	1017.706384
17811	1017.67681
17812	1017.676779
17813	1017.658568
17814	1017.65821
17815	1017.657139
17816	1017.65574
17817	1017.653122
17818	1017.653092
17819	1017.652716
17820	1017.652276
17821	1017.651838
17822	1017.632787
17823	1017.608433
17824	1017.607996
17825	1017.607965
17826	1017.599452
17827	1017.581123
17828	1017.571367
17829	1017.565745
17830	1017.565714
17831	1017.563159
17832	1017.546481
17833	1017.543653
17834	1017.522078
17835	1017.51957
17836	1017.511779
17837	1017.498776
17838	1017.498767
17839	1017.485332
17840	1017.465659
17841	1017.465627
17842	1017.456585
17843	1017.456247
17844	1017.456216
17845	1017.455879
17846	1017.455848
17847	1017.448072
17848	1017.448041
17849	1017.447651
17850	1017.432015
17851	1017.430892
17852	1017.430862
17853	1017.430832
17854	1017.430463
17855	1017.430031
17856	1017.4296
17857	1017.429495
17858	1017.396463
17859	1017.389483
17860	1017.389453
17861	1017.376738
17862	1017.376708
17863	1017.376678
17864	1017.376346
17865	1017.376014
17866	1017.375984
17867	1017.375954
17868	1017.375927
17869	1017.375499
17870	1017.37547
17871	1017.375296
17872	1017.375123
17873	1017.374765
17874	1017.36602
17875	1017.365595
17876	1017.365567
17877	1017.364616
17878	1017.336003
17879	1017.322495
17880	1017.32207
17881	1017.305207
17882	1017.303349
17883	1017.302481
17884	1017.286738
17885	1017.273404
17886	1017.273376
17887	1017.273049
17888	1017.273021
17889	1017.272696
17890	1017.26963
17891	1017.266393
17892	1017.266365
17893	1017.266338
17894	1017.254234
17895	1017.253909
17896	1017.251046
17897	1017.250722
17898	1017.235778
17899	1017.235751
17900	1017.235724
17901	1017.235699
17902	1017.230272
17903	1017.204818
17904	1017.204791
17905	1017.204766
17906	1017.201224
17907	1017.197685
17908	1017.183903
17909	1017.176244
17910	1017.164673
17911	1017.164346
17912	1017.140522
17913	1017.121886
17914	1017.121471
17915	1017.121054
17916	1017.120738
17917	1017.120569
17918	1017.101033
17919	1017.090238
17920	1017.089823
17921	1017.089297
17922	1017.08898
17923	1017.088568
17924	1017.074871
17925	1017.042423
17926	1017.042403
17927	1017.025814
17928	1017.003637
17929	1017.003226
17930	1017.003198
17931	1017.001779
17932	1017.00137
17933	1017.000966
17934	1017.000654
17935	1017.000626
17936	1016.981287
17937	1016.962387
17938	1016.933077
17939	1016.923444
17940	1016.923134
17941	1016.899781
17942	1016.8961
17943	1016.893242
17944	1016.887812
17945	1016.887783
17946	1016.887378
17947	1016.886975
17948	1016.876028
17949	1016.872536
17950	1016.869667
17951	1016.861815
17952	1016.861787
17953	1016.846235
17954	1016.835372
17955	1016.813464
17956	1016.780416
17957	1016.780191
17958	1016.779788
17959	1016.76911
17960	1016.768708
17961	1016.768402
17962	1016.768372
17963	1016.767972
17964	1016.767866
17965	1016.762934
17966	1016.726162
17967	1016.722685
17968	1016.715111
17969	1016.715005
17970	1016.712636
17971	1016.711465
17972	1016.698934
17973	1016.698904
17974	1016.698074
17975	1016.697261
17976	1016.696859
17977	1016.696818
17978	1016.696788
17979	1016.672487
17980	1016.672383
17981	1016.667268
17982	1016.667164
17983	1016.667142
17984	1016.65455
17985	1016.651148
17986	1016.64191
17987	1016.605922
17988	1016.605894
17989	1016.605588
17990	1016.594749
17991	1016.594351
17992	1016.586917
17993	1016.586613
17994	1016.586271
17995	1016.563985
17996	1016.552427
17997	1016.53415
17998	1016.527694
17999	1016.523466
18000	1016.523164
18001	1016.522768
18002	1016.522467
18003	1016.510716
18004	1016.510322
18005	1016.499185
18006	1016.498792
18007	1016.492802
18008	1016.4925
18009	1016.49247
18010	1016.487425
18011	1016.487397
18012	1016.484783
18013	1016.480133
18014	1016.477225
18015	1016.459382
18016	1016.459086
18017	1016.459057
18018	1016.45864
18019	1016.451609
18020	1016.448369
18021	1016.44834
18022	1016.443968
18023	1016.411051
18024	1016.411023
18025	1016.410995
18026	1016.410656
18027	1016.398461
18028	1016.398162
18029	1016.398134
18030	1016.397312
18031	1016.397018
18032	1016.39699
18033	1016.396697
18034	1016.396475
18035	1016.396448
18036	1016.395859
18037	1016.395832
18038	1016.395446
18039	1016.395342
18040	1016.37459
