iter	Passed	Remaining
1482	62098	4125288
1483	62133	4124745
1484	62177	4124837
1485	62212	4124359
1486	62256	4124436
1487	62290	4123879
1488	62332	4123859
1489	62371	4123602
1490	62418	4123947
1491	62452	4123375
1492	62496	4123472
1493	62522	4122378
1494	62567	4122529
1495	62602	4122086
1496	62648	4122270
1497	62682	4121734
1498	62716	4121179
1499	62733	4119532
1500	62768	4119035
1501	62808	4118857
1502	62842	4118310
1503	62885	4118312
1504	62921	4117907
1505	62955	4117376
1506	62991	4116939
1507	63036	4117126
1508	63072	4116682
1509	63117	4116862
1510	63152	4116348
1511	63177	4115212
1512	63213	4114792
1513	63253	4114682
1514	63290	4114304
1515	63333	4114337
1516	63360	4113336
1517	63404	4113445
1518	63431	4112424
1519	63475	4112516
1520	63510	4112057
1521	63554	4112138
1522	63591	4111788
1523	63636	4111978
1524	63670	4111467
1525	63714	4111548
1526	63751	4111199
1527	63796	4111349
1528	63831	4110864
1529	63876	4111033
1530	63910	4110543
1531	63953	4110563
1532	63988	4110086
1533	64033	4110234
1534	64068	4109799
1535	64112	4109865
1536	64147	4109388
1537	64192	4109576
1538	64227	4109090
1539	64270	4109150
1540	64297	4108181
1541	64344	4108454
1542	64379	4107959
1543	64421	4107979
1544	64457	4107543
1545	64502	4107692
1546	64535	4107112
1547	64579	4107222
1548	64615	4106789
1549	64658	4106875
1550	64694	4106473
1551	64724	4105641
1552	64761	4105355
1553	64804	4105359
1554	64840	4104984
1555	64886	4105182
1556	64920	4104697
1557	64962	4104672
1558	65000	4104386
1559	65042	4104337
1560	65077	4103887
1561	65120	4103945
1562	65148	4103002
1563	65190	4102976
1564	65226	4102619
1565	65267	4102517
1566	65302	4102027
1567	65335	4101456
1568	65371	4101097
1569	65414	4101125
1570	65450	4100747
1571	65494	4100848
1572	65519	4099766
1573	65561	4099689
1574	65595	4099224
1575	65637	4099182
1576	65673	4098792
1577	65718	4098943
1578	65755	4098619
1579	65800	4098799
1580	65835	4098351
1581	65879	4098416
1582	65916	4098126
1583	65961	4098284
1584	65992	4097591
1585	66034	4097542
1586	66072	4097271
1587	66114	4097286
1588	66150	4096896
1589	66197	4097139
1590	66232	4096739
1591	66274	4096716
1592	66312	4096435
1593	66353	4096342
1594	66389	4095992
1595	66435	4096188
1596	66473	4095915
1597	66515	4095908
1598	66551	4095526
1599	66584	4094933
1600	66621	4094650
1601	66664	4094684
1602	66686	4093399
1603	66729	4093437
1604	66762	4092909
1605	66807	4093045
1606	66841	4092558
1607	66886	4092695
1608	66923	4092395
1609	66966	4092453
1610	66985	4090995
1611	67023	4090784
1612	67059	4090356
1613	67103	4090471
1614	67136	4089901
1615	67179	4089996
1616	67214	4089499
1617	67259	4089672
1618	67284	4088645
1619	67325	4088583
1620	67363	4088283
1621	67406	4088336
1622	67442	4088009
1623	67486	4088069
1624	67521	4087663
1625	67564	4087699
1626	67600	4087333
1627	67642	4087306
1628	67679	4086962
1629	67708	4086182
1630	67745	4085898
1631	67786	4085810
1632	67824	4085550
1633	67868	4085678
1634	67903	4085192
1635	67951	4085555
1636	67985	4085088
1637	68030	4085231
1638	68067	4084913
1639	68112	4085099
1640	68129	4083595
1641	68164	4083151
1642	68199	4082684
1643	68232	4082177
1644	68274	4082146
1645	68295	4080863
1646	68318	4079759
1647	68355	4079431
1648	68397	4079438
1649	68432	4078993
1650	68474	4078974
1651	68511	4078679
1652	68554	4078742
1653	68589	4078304
1654	68631	4078274
1655	68664	4077750
1656	68710	4077945
1657	68744	4077469
1658	68788	4077602
1659	68824	4077250
1660	68868	4077314
1661	68904	4076968
1662	68948	4077054
1663	68984	4076733
1664	69029	4076914
1665	69056	4075994
1666	69099	4076062
1667	69139	4075932
1668	69184	4076078
1669	69219	4075690
1670	69247	4074820
1671	69284	4074527
1672	69329	4074700
1673	69363	4074219
1674	69405	4074193
1675	69440	4073795
1676	69486	4073985
1677	69521	4073582
1678	69565	4073710
1679	69601	4073342
1680	69646	4073497
1681	69682	4073177
1682	69719	4072877
1683	69754	4072421
1684	69799	4072591
1685	69838	4072434
1686	69881	4072464
1687	69919	4072202
1688	69962	4072259
1689	70000	4072012
1690	70042	4072046
1691	70079	4071738
1692	70123	4071847
1693	70159	4071501
1694	70202	4071531
1695	70239	4071218
1696	70288	4071661
1697	70323	4071225
1698	70356	4070703
1699	70397	4070626
1700	70441	4070721
1701	70473	4070183
1702	70517	4070291
1703	70543	4069344
1704	70583	4069236
1705	70620	4068943
1706	70663	4068963
1707	70685	4067837
1708	70727	4067826
1709	70765	4067544
1710	70810	4067717
1711	70844	4067273
1712	70889	4067430
1713	70907	4066039
1714	70948	4065981
1715	70986	4065744
1716	71029	4065836
1717	71067	4065553
1718	71110	4065624
1719	71145	4065217
1720	71173	4064434
1721	71210	4064113
1722	71253	4064196
1723	71287	4063741
1724	71329	4063716
1725	71364	4063317
1726	71406	4063317
1727	71425	4061980
1728	71466	4061945
1729	71498	4061366
1730	71543	4061540
1731	71577	4061088
1732	71623	4061313
1733	71659	4060943
1734	71701	4060941
1735	71737	4060603
1736	71782	4060759
1737	71817	4060352
1738	71859	4060399
1739	71892	4059852
1740	71915	4058804
1741	71950	4058363
1742	71985	4057966
1743	72028	4058048
1744	72066	4057804
1745	72109	4057856
1746	72127	4056505
1747	72148	4055341
1748	72170	4054189
1749	72207	4053957
1750	72242	4053537
1751	72270	4052784
1752	72305	4052363
1753	72346	4052338
1754	72367	4051145
1755	72408	4051060
1756	72443	4050704
1757	72476	4050177
1758	72512	4049883
1759	72555	4049933
1760	72589	4049478
1761	72631	4049478
1762	72669	4049254
1763	72716	4049508
1764	72753	4049246
1765	72778	4048341
1766	72814	4048000
1767	72845	4047388
1768	72880	4046985
1769	72902	4045882
1770	72938	4045569
1771	72980	4045545
1772	73014	4045099
1773	73041	4044276
1774	73076	4043897
1775	73118	4043907
1776	73152	4043503
1777	73198	4043686
1778	73232	4043288
1779	73275	4043308
1780	73312	4043058
1781	73357	4043211
1782	73390	4042731
1783	73434	4042853
1784	73470	4042540
1785	73498	4041741
1786	73535	4041477
1787	73578	4041548
1788	73616	4041322
1789	73658	4041360
1790	73696	4041110
1791	73739	4041174
1792	73777	4040956
1793	73805	4040203
1794	73842	4039938
1795	73884	4039970
1796	73909	4039035
1797	73934	4038115
1798	73978	4038236
1799	74012	4037774
1800	74058	4038013
1801	74091	4037533
1802	74136	4037679
1803	74172	4037385
1804	74216	4037479
1805	74233	4036161
1806	74268	4035789
1807	74303	4035400
1808	74339	4035097
1809	74381	4035096
1810	74414	4034639
1811	74461	4034912
1812	74494	4034402
1813	74521	4033622
1814	74560	4033456
1815	74602	4033482
1816	74637	4033111
1817	74681	4033186
1818	74715	4032810
1819	74760	4032959
1820	74794	4032546
1821	74837	4032592
1822	74870	4032107
1823	74916	4032323
1824	74952	4032025
1825	74992	4031939
1826	75027	4031579
1827	75069	4031600
1828	75103	4031164
1829	75146	4031208
1830	75180	4030815
1831	75205	4029920
1832	75240	4029526
1833	75284	4029670
1834	75317	4029163
1835	75360	4029248
1836	75396	4028955
1837	75438	4028945
1838	75458	4027794
1839	75504	4027991
1840	75529	4027096
1841	75575	4027303
1842	75611	4027013
1843	75654	4027091
1844	75688	4026675
1845	75733	4026856
1846	75772	4026670
1847	75814	4026701
1848	75850	4026377
1849	75897	4026678
1850	75931	4026280
1851	75974	4026327
1852	76014	4026216
1853	76044	4025584
1854	76078	4025187
1855	76121	4025231
1856	76154	4024802
1857	76196	4024809
1858	76232	4024511
1859	76277	4024645
1860	76297	4023522
1861	76342	4023671
1862	76377	4023306
1863	76421	4023428
1864	76456	4023089
1865	76500	4023227
1866	76538	4022980
1867	76581	4023058
1868	76617	4022755
1869	76643	4021941
1870	76679	4021656
1871	76725	4021845
1872	76759	4021444
1873	76802	4021496
1874	76837	4021163
1875	76882	4021321
1876	76917	4020979
1877	76962	4021131
1878	76995	4020696
1879	77037	4020710
1880	77075	4020490
1881	77119	4020604
1882	77140	4019557
1883	77183	4019626
1884	77219	4019295
1885	77263	4019416
1886	77299	4019121
1887	77347	4019425
1888	77381	4019044
1889	77426	4019189
1890	77460	4018808
1891	77501	4018795
1892	77535	4018394
1893	77580	4018531
1894	77615	4018184
1895	77658	4018256
1896	77696	4018066
1897	77743	4018335
1898	77778	4017988
1899	77823	4018140
1900	77857	4017745
1901	77902	4017918
1902	77938	4017641
1903	77981	4017694
1904	78017	4017370
1905	78061	4017496
1906	78097	4017192
1907	78139	4017209
1908	78176	4016953
1909	78219	4017032
1910	78252	4016608
1911	78296	4016731
1912	78332	4016403
1913	78377	4016575
1914	78410	4016130
1915	78459	4016524
1916	78494	4016135
1917	78535	4016135
1918	78573	4015938
1919	78618	4016097
1920	78652	4015677
1921	78696	4015835
1922	78733	4015596
1923	78776	4015639
1924	78809	4015171
1925	78852	4015271
1926	78888	4014941
1927	78928	4014862
1928	78963	4014524
1929	79007	4014639
1930	79041	4014254
1931	79082	4014199
1932	79117	4013896
1933	79152	4013540
1934	79189	4013277
1935	79231	4013288
1936	79269	4013128
1937	79316	4013365
1938	79349	4012931
1939	79393	4013074
1940	79430	4012837
1941	79475	4013005
1942	79511	4012682
1943	79553	4012689
1944	79587	4012332
1945	79631	4012440
1946	79665	4012035
1947	79694	4011374
1948	79732	4011201
1949	79774	4011236
1950	79795	4010201
1951	79838	4010230
1952	79875	4010034
1953	79917	4010038
1954	79955	4009857
1955	79997	4009854
1956	80033	4009545
1957	80076	4009636
1958	80111	4009286
1959	80155	4009407
1960	80190	4009058
1961	80213	4008142
1962	80253	4008049
1963	80297	4008182
1964	80335	4007977
1965	80379	4008113
1966	80401	4007098
1967	80426	4006307
1968	80461	4005958
1969	80502	4005898
1970	80536	4005534
1971	80579	4005601
1972	80616	4005380
1973	80659	4005417
1974	80693	4005058
1975	80739	4005258
1976	80765	4004470
1977	80809	4004587
1978	80845	4004318
1979	80890	4004479
1980	80926	4004231
1981	80972	4004400
1982	81007	4004080
1983	81051	4004182
1984	81085	4003838
1985	81117	4003331
1986	81155	4003175
1987	81202	4003406
1988	81223	4002388
1989	81267	4002507
1990	81300	4002124
1991	81343	4002160
1992	81380	4001929
1993	81422	4001935
1994	81458	4001651
1995	81500	4001676
1996	81537	4001437
1997	81579	4001498
1998	81614	4001166
1999	81660	4001369
2000	81701	4001310
2001	81743	4001350
2002	81780	4001136
2003	81827	4001398
2004	81845	4000209
2005	81888	4000268
2006	81926	4000089
2007	81969	4000153
2008	82004	3999837
2009	82046	3999882
2010	82083	3999618
2011	82128	3999820
2012	82165	3999560
2013	82212	3999849
2014	82246	3999442
2015	82288	3999470
2016	82325	3999233
2017	82369	3999346
2018	82407	3999175
2019	82452	3999332
2020	82491	3999234
2021	82534	3999309
2022	82563	3998699
2023	82607	3998801
2024	82643	3998534
2025	82687	3998643
2026	82726	3998495
2027	82769	3998554
2028	82805	3998312
2029	82846	3998260
2030	82882	3997966
2031	82924	3998010
2032	82959	3997679
2033	83001	3997719
2034	83040	3997596
2035	83086	3997793
2036	83120	3997423
2037	83164	3997511
2038	83190	3996776
2039	83233	3996852
2040	83271	3996667
2041	83316	3996818
2042	83350	3996446
2043	83392	3996496
2044	83426	3996103
2045	83470	3996239
2046	83506	3995944
2047	83552	3996171
2048	83591	3996054
2049	83636	3996185
2050	83669	3995785
2051	83715	3995963
2052	83751	3995715
2053	83798	3995983
2054	83831	3995582
2055	83881	3995980
2056	83914	3995558
2057	83960	3995766
2058	83994	3995376
2059	84039	3995548
2060	84074	3995209
2061	84120	3995455
2062	84156	3995174
2063	84198	3995193
2064	84235	3994962
2065	84279	3995088
2066	84312	3994672
2067	84357	3994845
2068	84391	3994446
2069	84435	3994586
2070	84472	3994359
2071	84515	3994424
2072	84551	3994153
2073	84594	3994197
2074	84632	3994028
2075	84677	3994178
2076	84714	3993979
2077	84756	3994019
2078	84794	3993820
2079	84838	3993956
2080	84877	3993801
2081	84920	3993862
2082	84954	3993498
2083	84998	3993632
2084	85035	3993396
2085	85081	3993590
2086	85115	3993251
2087	85158	3993318
2088	85195	3993080
2089	85240	3993270
2090	85278	3993079
2091	85324	3993264
2092	85363	3993168
2093	85405	3993197
2094	85439	3992832
2095	85482	3992900
2096	85522	3992780
2097	85568	3992991
2098	85602	3992665
2099	85646	3992741
2100	85682	3992499
2101	85725	3992577
2102	85770	3992709
2103	85806	3992433
2104	85849	3992517
2105	85885	3992232
2106	85929	3992378
2107	85965	3992096
2108	86010	3992229
2109	86047	3992012
2110	86092	3992168
2111	86134	3992194
2112	86161	3991516
2113	86199	3991337
2114	86240	3991346
2115	86278	3991134
2116	86322	3991243
2117	86357	3990974
2118	86400	3991015
2119	86437	3990789
2120	86482	3990976
2121	86519	3990749
2122	86566	3990971
2123	86590	3990187
2124	86634	3990290
2125	86674	3990194
2126	86720	3990419
2127	86755	3990108
2128	86798	3990161
2129	86834	3989899
2130	86877	3989983
2131	86903	3989257
2132	86946	3989312
2133	86982	3989036
2134	87024	3989067
2135	87062	3988897
2136	87108	3989103
2137	87144	3988817
2138	87188	3988953
2139	87224	3988667
2140	87268	3988806
2141	87305	3988585
2142	87348	3988654
2143	87383	3988319
2144	87426	3988406
2145	87447	3987443
2146	87489	3987485
2147	87525	3987212
2148	87570	3987366
2149	87605	3987062
2150	87649	3987174
2151	87687	3986993
2152	87731	3987101
2153	87751	3986119
2154	87794	3986194
2155	87821	3985520
2156	87867	3985708
2157	87906	3985594
2158	87950	3985720
2159	87988	3985549
2160	88032	3985643
2161	88068	3985389
2162	88111	3985468
2163	88145	3985123
2164	88186	3985098
2165	88221	3984797
2166	88268	3985034
2167	88293	3984276
2168	88334	3984274
2169	88371	3984061
2170	88418	3984270
2171	88454	3984029
2172	88501	3984285
2173	88537	3984010
2174	88579	3984043
2175	88596	3982949
2176	88640	3983044
2177	88676	3982772
2178	88718	3982818
2179	88757	3982670
2180	88802	3982817
2181	88838	3982599
2182	88863	3981855
2183	88900	3981641
2184	88940	3981573
2185	88979	3981440
2186	89023	3981562
2187	89058	3981252
2188	89103	3981393
2189	89139	3981141
2190	89181	3981158
2191	89215	3980842
2192	89260	3981000
2193	89296	3980742
2194	89340	3980824
2195	89374	3980492
2196	89417	3980572
2197	89438	3979653
2198	89483	3979781
2199	89520	3979573
2200	89563	3979671
2201	89601	3979488
2202	89645	3979621
2203	89683	3979422
2204	89725	3979447
2205	89760	3979174
2206	89802	3979199
2207	89837	3978906
2208	89880	3978971
2209	89916	3978690
2210	89962	3978897
2211	89997	3978609
2212	90024	3977969
2213	90059	3977684
2214	90102	3977717
2215	90138	3977480
2216	90182	3977569
2217	90210	3976972
2218	90253	3977045
2219	90289	3976821
2220	90335	3977018
2221	90373	3976847
2222	90419	3977053
2223	90459	3976977
2224	90505	3977170
2225	90544	3977047
2226	90587	3977113
2227	90623	3976856
2228	90667	3976958
2229	90702	3976692
2230	90747	3976805
2231	90784	3976613
2232	90828	3976706
2233	90865	3976513
2234	90911	3976700
2235	90944	3976324
2236	90977	3975943
2237	91010	3975586
2238	91052	3975628
2239	91089	3975407
2240	91132	3975452
2241	91168	3975235
2242	91212	3975329
2243	91249	3975106
2244	91294	3975255
2245	91328	3974923
2246	91370	3974950
2247	91408	3974788
2248	91452	3974906
2249	91473	3973999
2250	91516	3974097
2251	91554	3973925
2252	91597	3973961
2253	91633	3973759
2254	91679	3973932
2255	91715	3973671
2256	91759	3973785
2257	91777	3972781
2258	91819	3972780
2259	91836	3971713
2260	91877	3971685
2261	91894	3970635
2262	91935	3970607
2263	91968	3970264
2264	92010	3970274
2265	92050	3970212
2266	92096	3970399
2267	92130	3970076
2268	92175	3970215
2269	92208	3969820
2270	92235	3969208
2271	92271	3968992
2272	92315	3969090
2273	92340	3968379
2274	92385	3968497
2275	92420	3968234
2276	92463	3968295
2277	92501	3968131
2278	92546	3968289
2279	92581	3968016
2280	92626	3968143
2281	92663	3967982
2282	92707	3968067
2283	92744	3967882
2284	92793	3968189
2285	92830	3967986
2286	92874	3968112
2287	92910	3967844
2288	92957	3968087
2289	92994	3967920
2290	93039	3968061
2291	93078	3967936
2292	93122	3968059
2293	93158	3967783
2294	93202	3967899
2295	93239	3967713
2296	93282	3967779
2297	93318	3967527
2298	93361	3967584
2299	93397	3967346
2300	93442	3967494
2301	93477	3967251
2302	93521	3967344
2303	93557	3967096
2304	93600	3967172
2305	93637	3966971
2306	93683	3967154
2307	93720	3966963
2308	93766	3967140
2309	93807	3967116
2310	93832	3966406
2311	93848	3965345
2312	93887	3965242
2313	93928	3965216
2314	93965	3965031
2315	94005	3964955
2316	94042	3964742
2317	94085	3964811
2318	94123	3964680
2319	94168	3964833
2320	94205	3964615
2321	94251	3964801
2322	94286	3964526
2323	94330	3964644
2324	94367	3964459
2325	94410	3964521
2326	94446	3964256
2327	94493	3964495
2328	94529	3964284
2329	94557	3963690
2330	94596	3963615
2331	94641	3963743
2332	94677	3963503
2333	94702	3962821
2334	94742	3962768
2335	94779	3962541
2336	94821	3962579
2337	94857	3962367
2338	94902	3962506
2339	94928	3961830
2340	94970	3961846
2341	95010	3961803
2342	95051	3961785
2343	95092	3961738
2344	95134	3961770
2345	95168	3961463
2346	95213	3961597
2347	95249	3961368
2348	95296	3961586
2349	95332	3961367
2350	95376	3961475
2351	95412	3961237
2352	95456	3961332
2353	95492	3961122
2354	95536	3961214
2355	95572	3960993
2356	95616	3961085
2357	95653	3960899
2358	95698	3961046
2359	95735	3960842
2360	95779	3960934
2361	95816	3960757
2362	95859	3960830
2363	95880	3959965
2364	95925	3960102
2365	95960	3959862
2366	96003	3959911
2367	96040	3959718
2368	96086	3959889
2369	96120	3959596
2370	96166	3959787
2371	96193	3959173
2372	96235	3959180
2373	96270	3958915
2374	96312	3958941
2375	96350	3958815
2376	96394	3958913
2377	96432	3958744
2378	96459	3958161
2379	96497	3958009
2380	96541	3958130
2381	96579	3957968
2382	96622	3958028
2383	96659	3957836
2384	96702	3957903
2385	96719	3956913
2386	96753	3956598
2387	96800	3956809
2388	96835	3956537
2389	96876	3956522
2390	96909	3956167
2391	96953	3956284
2392	96987	3955972
2393	97033	3956150
2394	97050	3955153
2395	97092	3955176
2396	97129	3955000
2397	97172	3955046
2398	97205	3954697
2399	97247	3954744
2400	97269	3953948
2401	97296	3953338
2402	97317	3952499
2403	97355	3952392
2404	97398	3952443
2405	97425	3951854
2406	97466	3951847
2407	97501	3951569
2408	97547	3951745
2409	97582	3951465
2410	97616	3951170
2411	97657	3951140
2412	97684	3950564
2413	97721	3950390
2414	97765	3950507
2415	97802	3950328
2416	97847	3950475
2417	97882	3950211
2418	97928	3950362
2419	97962	3950089
2420	98007	3950226
2421	98046	3950098
2422	98072	3949494
2423	98107	3949243
2424	98152	3949360
2425	98189	3949194
2426	98234	3949344
2427	98269	3949085
2428	98303	3948771
2429	98341	3948633
2430	98384	3948692
2431	98401	3947725
2432	98445	3947799
2433	98480	3947542
2434	98523	3947610
2435	98560	3947424
2436	98605	3947561
2437	98643	3947435
2438	98690	3947668
2439	98729	3947550
